TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.9200000000005,1
23.30000000000001,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,0
47.379999999999995,2023-02-08 18:18:07,Credit,Seattle,Online,25.0,Student,61.0,1.0,459.3699999999999,1
512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,0
488.15,2023-07-31 16:01:00,Debit,Louisville,Branch,43.0,Engineer,168.0,1.0,7071.09,0
12.819999999999993,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,0
535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,0
270.72,2023-07-03 18:01:00,Credit,Washington,Online,26.0,Engineer,53.0,1.0,6263.96,1
97.98000000000002,2023-02-06 16:09:48,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.33,0
196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,0
251.18,2023-06-01 16:51:11,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,0
44.52000000000001,2023-03-28 18:30:25,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.27999999999975,1
178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,0
386.68,2023-10-31 16:48:01,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,0
167.14,2023-04-24 18:33:29,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.73,0
345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.58,0
74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,0
671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58.0,Engineer,54.0,1.0,5211.88,0
255.04,2023-11-23 16:15:59,Debit,Seattle,ATM,45.0,Engineer,152.0,1.0,6217.86,0
45.77000000000001,2023-02-09 17:50:23,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,1
329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.6599999999999,1
362.04,2023-07-10 16:37:11,Credit,Philadelphia,Branch,58.0,Doctor,198.0,2.0,8421.88,2
11.920000000000016,2023-10-09 17:48:55,Debit,San Diego,Branch,53.0,Doctor,52.0,1.0,14611.9,0
47.420000000000016,2023-12-19 16:46:08,Debit,San Diego,ATM,64.0,Doctor,28.0,1.0,8253.52,0
35.99000000000001,2023-01-19 16:14:12,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,0
151.19,2023-05-05 16:04:36,Credit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,0
242.62,2023-07-10 16:40:15,Credit,San Francisco,Online,22.0,Student,234.0,1.0,483.02000000000044,1
48.72,2023-09-29 18:54:28,Debit,Virginia Beach,Branch,21.000000000000004,Student,17.0,1.0,816.0799999999999,1
43.46000000000001,2023-07-21 17:02:42,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.0599999999995,1
1036.21,2023-07-21 18:54:14,Debit,Omaha,Online,25.0,Student,126.0,1.0,477.3000000000002,1
443.79,2023-10-09 18:28:04,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,0
365.14,2023-12-01 18:46:28,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,0
757.41,2023-05-05 16:31:53,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,1
20.54000000000002,2023-08-21 18:09:24,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,0
475.36,2023-10-02 16:03:09,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,1
34.74000000000001,2023-06-26 16:40:21,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,0
689.54,2023-03-06 16:46:57,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.7600000000002,1
211.18,2023-10-16 16:09:47,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.17,0
211.36,2023-11-21 16:23:41,Credit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.47,0
744.41,2023-07-31 16:35:59,Credit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,0
61.43000000000001,2023-06-29 16:16:37,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,1
167.44,2023-09-25 16:11:18,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,0
361.46,2023-04-07 17:23:05,Debit,Nashville,Online,21.000000000000004,Student,83.0,1.0,4737.84,1
378.85,2023-06-16 17:21:15,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,0
241.11,2023-06-16 16:41:23,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,0
131.93,2023-09-11 17:31:10,Credit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,1
20.28000000000003,2023-07-19 17:42:38,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,1
415.88,2023-04-27 17:30:16,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,0
49.99000000000001,2023-02-09 17:53:59,Debit,Omaha,ATM,62.0,Retired,139.0,1.0,2299.64,0
1221.65,2023-09-27 16:55:35,Debit,Denver,Online,27.0,Student,153.0,1.0,243.92000000000007,1
100.66,2023-06-16 18:58:50,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,0
485.54,2023-12-08 16:47:48,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.3199999999997,1
321.15,2023-02-10 17:06:40,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,0
711.3,2023-06-26 18:57:37,Debit,San Jose,Branch,21.000000000000004,Student,51.0,1.0,955.3999999999996,1
12.230000000000018,2023-10-12 16:02:13,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.88,0
350.94,2023-10-30 17:17:51,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.5600000000004,1
301.85,2023-04-18 17:43:50,Debit,Columbus,Online,54.0,Engineer,25.0,1.0,6586.19,0
29.340000000000003,2023-03-09 17:37:08,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,0
231.71,2023-04-24 17:01:08,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.9799999999996,1
179.43,2023-08-11 18:20:48,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,0
36.71000000000001,2023-01-30 17:11:53,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,0
138.12,2023-04-11 17:18:50,Credit,Los Angeles,Branch,53.0,Doctor,281.0,1.0,1649.69,0
233.24,2023-04-17 16:56:06,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,0
609.14,2023-11-23 16:09:39,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,0
436.64,2023-12-25 17:46:24,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,0
870.4299999999998,2023-05-31 16:54:20,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,0
354.4,2023-11-06 17:23:08,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,0
22.629999999999995,2023-02-20 17:28:15,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,0
182.19,2023-06-19 16:36:25,Debit,Mesa,Branch,26.0,Student,53.0,1.0,1176.1,1
126.81,2023-10-30 16:58:01,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,1
288.17,2023-09-08 16:48:51,Debit,Virginia Beach,Online,37.0,Engineer,50.0,1.0,3653.11,1
118.76999999999998,2023-10-02 17:44:05,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,0
651.82,2023-04-14 17:59:43,Debit,Indianapolis,ATM,21.000000000000004,Student,166.0,1.0,1802.77,1
66.65,2023-10-17 16:58:59,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,1
98.53,2023-01-16 16:31:48,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,0
138.95,2023-06-02 16:48:43,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,0
33.889999999999986,2023-11-10 16:10:34,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,1
23.70999999999998,2023-09-18 16:04:52,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,0
26.060000000000002,2023-12-21 17:01:24,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.629999999997,0
17.069999999999993,2023-05-01 17:17:12,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,1
703.89,2023-09-22 16:42:15,Debit,San Antonio,Online,46.0,Engineer,62.0,1.0,3583.67,0
1271.9,2023-08-28 16:43:15,Debit,Houston,ATM,47.0,Engineer,155.0,1.0,2120.8,1
26.55000000000001,2023-09-20 17:25:26,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,0
147.4,2023-06-09 16:10:51,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,0
202.11,2023-03-30 16:09:26,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.4700000000003,1
308.42,2023-05-02 16:14:22,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,0
11.180000000000007,2023-02-27 16:39:28,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.3,0
294.15,2023-02-02 16:19:31,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,0
29.579999999999984,2023-10-30 17:54:19,Debit,Colorado Springs,Branch,54.0,Engineer,121.0,1.0,8345.26,0
139.45,2023-07-10 16:43:05,Debit,Boston,Online,27.0,Student,31.0,1.0,1305.7600000000002,1
432.63,2023-06-30 17:10:38,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,0
131.43,2023-02-01 18:47:20,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,1
516.72,2023-10-09 18:43:04,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.69,1
121.82,2023-02-07 17:20:24,Debit,Colorado Springs,Online,69.0,Doctor,123.0,3.0,8354.54,2
374.5,2023-07-24 16:45:31,Credit,San Francisco,Branch,26.0,Student,178.0,1.0,1671.5100000000002,1
166.13,2023-09-06 17:01:50,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,0
626.9,2023-10-10 16:42:09,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999997,1
466.85,2023-07-17 16:57:14,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,0
788.84,2023-05-17 17:00:34,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,0
873.6499999999999,2023-03-23 16:38:40,Credit,Oklahoma City,Online,37.0,Doctor,59.0,1.0,12139.83,0
525.28,2023-04-03 16:37:24,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,0
110.17000000000002,2023-09-07 16:08:12,Debit,Raleigh,ATM,30.0,Engineer,137.0,1.0,464.1999999999998,1
632.69,2023-09-12 16:28:38,Debit,Denver,ATM,80.0,Retired,76.0,1.0,4363.74,0
124.35,2023-12-08 16:39:15,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,0
43.849999999999994,2023-03-13 16:25:34,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,0
283.81,2023-03-09 16:31:54,Debit,San Diego,Branch,28.0,Student,29.0,1.0,1519.35,1
168.53,2023-06-14 16:30:42,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,0
218.59,2023-11-27 16:43:28,Credit,Denver,Branch,40.0,Engineer,123.0,1.0,6699.23,0
132.84,2023-08-21 16:28:17,Debit,Oklahoma City,ATM,21.000000000000004,Student,143.0,1.0,822.7299999999996,1
157.37,2023-11-15 16:54:44,Credit,Dallas,Branch,42.0,Doctor,289.0,1.0,13964.31,0
144.77,2023-07-17 16:48:23,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999997,1
643.22,2023-05-03 17:04:32,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.8599999999997,0
208.07,2023-07-10 16:51:12,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,0
94.30000000000001,2023-12-25 17:53:56,Debit,Phoenix,Branch,57.0,Doctor,57.0,1.0,11088.95,0
295.5,2023-11-23 18:00:00,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,0
30.22999999999999,2023-11-06 17:53:25,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.1300000000001,1
112.05000000000001,2023-10-26 16:16:12,Credit,Phoenix,ATM,26.0,Student,159.0,1.0,1122.88,1
180.24,2023-07-03 17:03:48,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,0
13.70999999999998,2023-05-30 17:54:22,Credit,Denver,Online,38.0,Engineer,148.0,1.0,8342.79,0
96.54000000000002,2023-03-13 17:26:17,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,0
79.35,2023-05-29 17:02:32,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,0
101.04000000000002,2023-07-10 18:16:07,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.5699999999997,1
74.42000000000002,2023-11-23 17:23:16,Debit,El Paso,Online,49.0,Engineer,68.0,1.0,6264.21,0
39.66,2023-05-18 16:16:53,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,0
99.36000000000001,2023-05-09 16:55:54,Debit,Seattle,ATM,40.0,Doctor,46.0,1.0,1272.12,1
123.85,2023-08-25 18:47:28,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,0
426.93,2023-12-25 17:05:00,Debit,Omaha,ATM,19.0,Student,248.0,1.0,476.1899999999996,1
133.73,2023-05-16 16:21:42,Credit,San Jose,Online,25.0,Student,123.0,1.0,1872.2200000000003,1
222.39,2023-08-23 16:32:59,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,0
215.94,2023-06-05 16:06:43,Credit,Virginia Beach,Online,22.0,Student,140.0,1.0,1841.69,1
826.23,2023-05-31 16:25:19,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.59,0
416.37,2023-10-11 16:14:28,Debit,Columbus,Online,35.0,Engineer,67.0,1.0,7936.91,0
131.46,2023-05-15 16:37:12,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,0
202.86,2023-05-22 17:24:46,Credit,Memphis,Branch,61.0,Doctor,149.0,1.0,7642.25,0
268.39,2023-06-26 18:25:14,Debit,Miami,ATM,26.0,Student,171.0,1.0,136.73999999999978,1
137.35,2023-03-29 18:12:17,Credit,Sacramento,Online,40.0,Doctor,220.0,1.0,12662.66,0
712.75,2023-05-26 17:07:56,Debit,Philadelphia,Branch,44.0,Doctor,25.0,1.0,8126.06,0
353.82,2023-04-10 17:57:59,Debit,Milwaukee,ATM,42.0,Doctor,143.0,1.0,705.75,1
507.25,2023-10-30 17:21:38,Debit,Washington,Branch,73.0,Retired,143.0,1.0,5331.57,0
212.74,2023-12-14 18:53:34,Debit,Seattle,Branch,27.0,Engineer,128.0,1.0,7645.47,0
364.42,2023-10-10 17:07:27,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,1.0,8119.73,0
195.12,2023-07-25 17:42:45,Debit,Louisville,ATM,46.0,Doctor,144.0,1.0,6101.15,0
230.61,2023-09-04 16:41:19,Debit,Raleigh,Branch,80.0,Retired,204.0,1.0,2561.42,0
739.28,2023-06-19 16:46:11,Credit,Tucson,Branch,58.0,Doctor,47.0,1.0,11905.64,0
390.35,2023-09-26 18:36:46,Credit,Omaha,ATM,64.0,Doctor,61.0,1.0,7095.88,0
242.03,2023-03-13 16:08:41,Debit,Dallas,Online,58.0,Engineer,124.0,1.0,4382.73,0
242.39,2023-11-20 16:29:28,Credit,San Antonio,ATM,18.0,Student,271.00000000000006,1.0,1328.73,1
135.03,2023-02-24 17:00:26,Debit,San Francisco,ATM,23.0,Student,180.0,1.0,1278.0,1
193.54,2023-10-24 16:43:03,Debit,Oklahoma City,Branch,80.0,Retired,267.0,1.0,2929.51,0
617.36,2023-11-21 17:05:17,Debit,Kansas City,Branch,29.0,Engineer,61.0,1.0,8926.38,0
775.23,2023-08-07 16:40:02,Credit,Albuquerque,Online,59.0,Doctor,38.0,1.0,5977.59,0
266.57,2023-09-26 17:07:06,Debit,El Paso,ATM,72.0,Retired,100.0,1.0,7676.92,0
153.4,2023-03-31 17:36:57,Debit,Mesa,ATM,45.0,Engineer,144.0,1.0,4657.7,0
946.94,2023-12-11 17:19:07,Debit,Charlotte,Branch,53.0,Retired,251.0,1.0,5579.11,0
5.1200000000000045,2023-10-13 16:08:26,Debit,New York,Branch,34.0,Engineer,90.0,1.0,3293.01,1
119.11000000000001,2023-06-30 16:31:46,Debit,Detroit,ATM,57.0,Engineer,131.0,1.0,7998.25,0
1096.7,2023-03-27 16:51:20,Debit,Colorado Springs,Online,24.0,Student,147.0,1.0,1093.8899999999999,1
119.72,2023-02-03 18:15:15,Debit,Tucson,Branch,30.0,Engineer,123.0,1.0,3435.34,1
107.4,2023-06-22 16:47:47,Debit,Virginia Beach,Online,58.0,Doctor,32.0,1.0,344.0699999999997,0
115.92000000000002,2023-01-17 18:42:28,Debit,Raleigh,ATM,53.0,Retired,57.0,1.0,3897.17,0
438.04,2023-08-24 18:54:06,Debit,Philadelphia,ATM,67.0,Retired,247.0,1.0,5358.95,0
677.29,2023-05-01 18:28:00,Debit,Houston,Online,27.0,Engineer,287.0,1.0,627.79,1
296.0,2023-05-15 16:25:29,Debit,Las Vegas,Branch,35.0,Doctor,248.0,1.0,7418.82,0
299.09,2023-01-16 16:14:45,Credit,Boston,Branch,36.0,Engineer,84.0,1.0,5615.26,0
461.52,2023-05-15 16:40:24,Credit,Denver,Branch,24.0,Student,44.0,1.0,1995.1800000000003,1
100.51999999999998,2023-01-30 17:28:00,Debit,Las Vegas,ATM,50.0,Engineer,110.0,1.0,453.3900000000003,1
85.35,2023-07-05 16:08:25,Debit,Washington,ATM,66.0,Retired,166.0,1.0,2173.76,0
79.75999999999999,2023-02-06 16:26:29,Debit,Raleigh,Branch,39.0,Engineer,170.0,1.0,6452.14,0
778.49,2023-07-03 16:48:21,Credit,Omaha,Online,75.0,Retired,107.0,1.0,7713.67,0
386.38,2023-01-24 16:00:14,Debit,Phoenix,Online,42.0,Engineer,135.0,1.0,5528.36,0
165.25,2023-11-24 17:11:27,Debit,Sacramento,Online,35.0,Doctor,106.0,1.0,9939.94,0
14.29000000000002,2023-02-28 16:28:25,Debit,Los Angeles,ATM,34.0,Engineer,150.0,1.0,7016.99,0
232.79,2023-09-20 17:36:06,Credit,Indianapolis,Branch,55.0,Retired,145.0,1.0,2661.3,0
1237.56,2023-11-13 17:49:04,Credit,Austin,Branch,60.0,Engineer,159.0,1.0,9410.17,0
92.29000000000002,2023-02-15 16:17:59,Debit,Albuquerque,Branch,54.0,Engineer,115.0,1.0,2026.3199999999997,0
293.97,2023-11-13 17:34:15,Debit,Phoenix,Branch,68.0,Retired,153.0,1.0,7371.85,0
136.32,2023-10-11 18:50:24,Debit,Miami,Online,19.0,Student,113.0,1.0,264.8299999999999,1
251.06,2023-12-06 17:27:14,Debit,Colorado Springs,Online,36.0,Doctor,34.0,1.0,10001.66,0
50.170000000000016,2023-09-18 16:57:44,Credit,Sacramento,ATM,77.0,Retired,35.0,1.0,7752.14,0
21.399999999999977,2023-12-26 16:07:28,Debit,Fresno,Branch,34.0,Engineer,258.0,1.0,9594.11,0
73.28,2023-03-10 17:33:12,Debit,Boston,Branch,21.000000000000004,Student,21.0,1.0,1329.4099999999999,1
70.23000000000002,2023-09-13 16:18:07,Debit,Memphis,ATM,38.0,Doctor,260.0,1.0,11624.93,0
689.29,2023-01-06 17:30:07,Debit,El Paso,ATM,22.0,Student,100.0,1.0,168.84000000000015,1
745.03,2023-08-03 17:42:02,Debit,Fort Worth,Online,28.0,Student,231.0,1.0,160.5699999999997,1
54.610000000000014,2023-12-04 16:10:04,Debit,Milwaukee,ATM,58.0,Engineer,160.0,1.0,7135.64,0
54.05000000000001,2023-04-25 16:53:22,Debit,Louisville,Branch,27.0,Student,146.0,1.0,469.1400000000003,1
107.47,2023-04-12 17:39:29,Debit,Austin,Online,67.0,Retired,144.0,1.0,7517.5,0
219.63,2023-11-10 16:06:27,Debit,Charlotte,ATM,48.0,Doctor,44.0,1.0,8013.63,0
188.7,2023-02-10 16:01:04,Debit,New York,Branch,54.0,Retired,123.0,1.0,5077.06,0
93.51999999999998,2023-08-14 17:41:24,Debit,Philadelphia,Online,51.0,Engineer,97.0,1.0,2791.2,0
275.92,2023-09-18 18:47:52,Credit,Nashville,Branch,62.0,Retired,107.0,1.0,1777.38,0
376.79,2023-01-30 17:47:18,Debit,Milwaukee,Branch,68.0,Retired,265.0,1.0,7749.14,0
8.980000000000018,2023-08-21 16:07:13,Debit,Detroit,Online,66.0,Retired,56.0,1.0,4516.76,0
697.32,2023-05-11 16:30:04,Debit,Atlanta,Online,68.0,Retired,91.0,1.0,2016.02,0
17.44999999999999,2023-09-13 16:41:19,Debit,Omaha,ATM,18.0,Student,88.0,1.0,1959.52,1
442.74,2023-10-16 17:47:41,Debit,San Diego,Branch,23.0,Student,136.0,1.0,1790.27,1
623.9,2023-08-08 17:44:21,Debit,San Jose,ATM,27.0,Student,249.0,1.0,711.4700000000003,1
63.41,2023-11-24 17:29:06,Debit,Fort Worth,ATM,26.0,Student,36.0,1.0,1546.2200000000003,1
346.85,2023-11-03 18:33:50,Debit,Kansas City,ATM,44.0,Doctor,88.0,1.0,7208.15,0
71.94999999999999,2023-02-13 16:39:52,Credit,Omaha,Online,59.0,Engineer,53.0,1.0,9267.32,0
7.5,2023-02-17 16:08:54,Debit,Dallas,Online,63.0,Retired,36.0,1.0,6485.78,0
206.46,2023-11-27 18:26:02,Debit,Virginia Beach,ATM,65.0,Retired,279.0,1.0,3984.38,0
423.11,2023-07-25 18:41:02,Debit,Columbus,ATM,60.0,Engineer,47.0,1.0,412.77999999999975,0
35.84,2023-03-28 17:23:54,Credit,Colorado Springs,Online,54.0,Retired,172.0,1.0,4795.65,0
88.6,2023-02-14 17:01:44,Credit,Raleigh,Branch,28.0,Student,105.0,1.0,246.5699999999997,1
53.81,2023-10-16 16:55:44,Credit,Raleigh,ATM,55.0,Engineer,37.0,2.0,2564.62,2
22.45999999999998,2023-05-17 16:03:51,Debit,New York,Online,54.0,Retired,78.0,1.0,6631.5,0
334.89,2023-07-20 18:23:13,Debit,Fort Worth,Online,21.000000000000004,Student,260.0,1.0,1661.6800000000003,1
319.27,2023-07-20 16:58:05,Credit,Omaha,Online,54.0,Retired,59.0,1.0,5504.01,0
144.3,2023-12-08 17:24:44,Debit,Oklahoma City,ATM,18.0,Student,88.0,1.0,312.1899999999996,1
348.7,2023-05-02 17:13:45,Credit,Fresno,Branch,69.0,Retired,149.0,1.0,2445.58,0
366.21,2023-01-12 17:57:06,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,1.0,10862.99,0
99.11000000000001,2023-05-01 16:58:41,Debit,Philadelphia,Online,55.0,Retired,12.0,1.0,5414.87,0
539.35,2023-05-22 17:34:50,Debit,Milwaukee,ATM,55.0,Retired,127.0,1.0,3919.44,0
188.99,2023-06-08 16:43:06,Debit,Oklahoma City,Branch,58.0,Engineer,92.0,1.0,7315.34,0
710.14,2023-03-08 16:20:43,Debit,El Paso,ATM,26.0,Student,227.0,1.0,465.6300000000001,1
308.68,2023-02-27 17:14:10,Debit,Milwaukee,Online,53.0,Doctor,170.0,1.0,9992.36,0
166.68,2023-03-27 18:47:56,Debit,Mesa,ATM,57.0,Retired,139.0,1.0,5141.19,0
0.9900000000000091,2023-09-13 16:55:14,Debit,Los Angeles,ATM,45.0,Engineer,133.0,1.0,4317.85,0
66.57999999999998,2023-12-04 17:06:43,Debit,Raleigh,Branch,23.0,Student,79.0,1.0,1636.3199999999997,1
223.43,2023-02-08 17:59:42,Debit,Dallas,Branch,77.0,Retired,178.0,1.0,7932.41,0
659.95,2023-09-20 16:59:45,Debit,Detroit,Online,60.0,Engineer,114.0,1.0,3927.69,0
634.86,2023-08-10 16:28:55,Debit,Chicago,ATM,27.0,Student,45.0,1.0,588.5,1
286.5,2023-10-23 16:58:04,Credit,Boston,Branch,30.0,Engineer,60.0,1.0,8517.95,0
322.96,2023-11-27 16:21:20,Credit,Philadelphia,Branch,76.0,Retired,168.0,1.0,2401.59,0
654.48,2023-08-07 16:37:06,Debit,Columbus,Branch,19.0,Student,114.0,1.0,6776.41,1
157.97,2023-06-21 16:00:51,Debit,Philadelphia,Branch,48.0,Doctor,140.0,1.0,5529.92,0
120.9,2023-07-12 16:17:27,Debit,Tucson,Branch,40.0,Doctor,52.0,1.0,9009.42,0
254.77,2023-01-18 16:47:29,Debit,Denver,Branch,57.0,Engineer,57.0,1.0,5994.87,0
795.96,2023-09-28 17:53:43,Debit,Raleigh,Online,65.0,Retired,119.0,1.0,5468.58,0
149.25,2023-04-10 16:38:45,Debit,Omaha,ATM,39.0,Engineer,142.0,1.0,5677.52,0
3.420000000000016,2023-09-25 16:14:35,Credit,San Antonio,Online,43.0,Doctor,158.0,1.0,14180.21,0
68.19,2023-03-14 16:07:32,Credit,Fresno,Online,40.0,Doctor,189.0,1.0,9895.1,0
493.42,2023-06-14 17:21:32,Debit,Baltimore,Branch,39.0,Engineer,111.0,1.0,2232.84,1
37.56999999999999,2023-04-26 18:35:50,Debit,El Paso,ATM,57.0,Retired,42.0,1.0,7739.54,0
96.88999999999999,2023-03-16 16:02:01,Debit,Sacramento,ATM,59.0,Retired,53.0,1.0,6044.93,0
448.33,2023-05-01 16:11:56,Debit,Atlanta,ATM,25.0,Student,161.0,1.0,922.1900000000005,1
1116.48,2023-09-18 17:44:50,Debit,San Diego,ATM,51.0,Engineer,55.0,1.0,447.52999999999975,1
8.649999999999977,2023-06-05 17:08:37,Debit,Las Vegas,Online,48.0,Doctor,273.00000000000006,1.0,10778.35,0
65.57,2023-04-06 17:24:16,Debit,Miami,Online,41.0,Engineer,82.0,1.0,7513.79,0
539.81,2023-02-21 16:14:16,Debit,San Francisco,Online,46.0,Engineer,177.0,1.0,2051.25,1
363.53,2023-01-18 17:03:54,Debit,Kansas City,ATM,63.0,Retired,142.0,1.0,1038.9099999999994,0
64.9,2023-02-14 16:23:39,Credit,Detroit,Branch,51.0,Retired,72.0,1.0,6854.61,0
358.18,2023-04-10 16:44:52,Debit,Boston,ATM,18.0,Student,157.0,1.0,619.8599999999997,1
167.2,2023-01-18 17:53:37,Debit,San Antonio,Branch,30.0,Doctor,84.0,1.0,11320.83,0
121.91,2023-06-26 18:39:52,Debit,Chicago,Branch,60.0,Doctor,133.0,1.0,14510.8,0
137.57,2023-12-11 17:26:22,Debit,Louisville,Online,54.0,Engineer,70.0,1.0,5103.67,0
534.62,2023-12-05 17:51:28,Debit,Oklahoma City,Online,55.0,Doctor,45.0,1.0,13793.53,0
463.92,2023-03-13 16:41:12,Debit,Mesa,Online,50.0,Engineer,199.0,1.0,2403.39,0
320.14,2023-01-31 16:58:42,Debit,Milwaukee,Online,60.0,Retired,96.0,1.0,3075.97,0
